"word1","word2","word3","n"
"ship","unknown","biota",1
"ship","unknown","inlandwaters",1
"ship","unknown","oceans",1
"shortwave","radiation","relative",1
"shrub","encroachment","climate",1
"shrub","growth","forms",1
"shrub","moss","tussock",1
"shrub","ring","betula",1
"shrub","ring","growth",1
"shrub","ring","salix",1
"shrubs","growth","rings",1
"shrubs","riparian","corridors",1
"siberia","carbon","cycling",1
"siberia","permafrost","larch",1
"siberia","transpiration","energy",1
"silica","production","phytoplankton",1
"silica","streams","avak",1
"simulator","satellite","image",1
"site","tubutulik","river",1
"size","distribution","optical",1
"size","earth","science",1
"size","magnetic","susceptibility",1
"size","suspended","sediment",1
"skin","temperature","earth",1
"sky","arrow","arctic",1
"sky","brightness","temperature",1
"slope","cape","espenebrg",1
"snags","fires","disturbance",1
"snow","accumulation","alaska",1
"snow","accumulation","north",1
"snow","carbon","cycle",1
"snow","chemistry","glaciers",1
"snow","chemistry","trace",1
"snow","citzen","science",1
"snow","cover","automatic",1
"snow","cover","degradation",1
"snow","cover","field",1
"snow","density","grain",1
"snow","density","kuparuk",1
"snow","density","swe",1
"snow","depth","ecology",1
"snow","depth","field",1
"snow","depth","hydrology",1
"snow","depth","kuparuk",1
"snow","depth","magnaprobe",1
"snow","depth","observatory",1
"snow","depth","vegetation",1
"snow","greenland","ice",1
"snow","guage","arctic",1
"snow","ice","field",1
"snow","ice","gcw",1
"snow","isotope","oxygen",1
"snow","kuparuk","river",1
"snow","melt","automatic",1
"snow","melt","field",1
"snow","melt","observatory",1
"snow","melt","runoff",1
"snow","model","firn",1
"snow","precipitation","water",1
"snow","size","distribution",1
"snow","snowfence","carbon",1
"snow","soil","boreal",1
"snow","stratigraphy","alaska",1
"snow","stream","stable",1
"snow","summit","greenland",1
"snow","weather","station",1
"snowfence","carbon","cycle",1
"snowfence","winter","processes",1
"soa","bc","organic",1
"social","behavior","vulnerability",1
"social","ecological","systems",1
"social","network","analysis",1
"social","sciences","exp",1
"social","transitions","demographic",1
"societies","arctic","indigenous",1
"society","oceans","environment",1
"socio","linguistics","language",1
"soil","boreal","birch",1
"soil","carbon","betula",1
"soil","carbon","dioxide",1
"soil","carbon","fire",1
"soil","carbon","microbial",1
"soil","color","earth",1
"soil","cryostratigraphy","tundra",1
"soil","fertilization","isotope",1
"soil","heat","flux",1
"soil","heat","probe",1
"soil","horizons","fires",1
"soil","microbiome","metagenome",1
"soil","moisture","air",1
"soil","moisture","earth",1
"soil","moisture","permafrost",1
"soil","moisture","trade",1
"soil","nutrients","burns",1
"soil","organic","carbon",1
"soil","organic","layer",1
"soil","organic","matter",1
"soil","porosity","earth",1
"soil","productivity","earth",1
"soil","properties","soil",1
"soil","root","larix",1
"soil","snow","kuparuk",1
"soil","snow","permafrost",1
"soil","soil","respiration",1
"soil","structure","earth",1
"soil","temperature","alpine",1
"soil","temperature","arctic",1
"soil","temperature","fires",1
"soil","temperature","kuparuk",1
"soil","temperature","snow",1
"soil","temperature","tundra",1
"soil","warming","soil",1
"soil","water","holding",1
"soils","arctic","ecology",1
"soils","microflora","earth",1
"soils","phosphorus","earth",1
"soils","reclamation","revegetation",1
"soils","shrubs","riparian",1
"soils","soil","color",1
"soils","soil","porosity",1
"soils","soil","productivity",1
"soils","soil","structure",1
"soils","soil","texture",1
"soils","soil","water",1
"soils","vegetation","ground",1
"solutes","ions","isotopes",1
"sonar","profilers","sounders",1
"sonar","submarine","transect",1
"sonobuoy","biology","oceanography",1
"sound","kelp","benthos",1
"sound","kelp","hydrography",1
"sound","kelp","primary",1
"sounder","earth","remote",1
"sounders","aircraft","grid",1
"sounders","drifting","buoy",1
"sounders","drilling","platform",1
"sounders","tovs","tiros",1
"sounders","xcp","expendable",1
"source","firn","segy",1
"south","cascade","glacier",1
"south","pole","gisp2",1
"space","radiation","dosimeter",1
"spaceborne","thermal","emission",1
"spacer","moist","acidic",1
"species","composition","leaf",1
"species","manned","permanent",1
"species","predation","earth",1
"species","recruitment","earth",1
"specific","ion","meters",1
"spectral","band","sun",1
"spectrometer","field","survey",1
"spectrometer","fourier","transform",1
"spectrometer","manned","field",1
"spectrometer","manned","permanent",1
"spectrometers","aircraft","station",1
"spectrometers","aircraft","weekly",1
"spectrometers","automatic","remote",1
"spectrometers","ftir","spectrometer",1
"spectrometers","gt","spectrometers",1
"spectrometers","radiometers","aster",1
"spectrometers","radiometers","etm",1
"spectrometers","radiometers","gt",1
"spectrometers","radiometers","icp",1
"spectrometers","radiometers","mas",1
"spectrometers","radiometers","tm",1
"spectrometers","ship","vertical",1
"spectrometers","spectrometers","aircraft",1
"spectrometers","spectrometers","automatic",1
"spectroscopy","conservative","tracers",1
"spectroscopy","field","survey",1
"speed","meteorological","station",1
"speed","sap","flow",1
"speleothems","geochronology","canada",1
"spill","lake","oil",1
"spills","earth","remote",1
"spo","nipher","snow",1
"spp","willow","continent",1
"springs","creek","traditional",1
"springs","earth","science",1
"spruce","burn","transpiration",1
"spruce","respiration","snow",1
"stability","earth","science",1
"stable","carbon","isotopes",1
"stable","isotope","composition",1
"stable","isotope","geochemistry",1
"stable","isotope","tracing",1
"stable","isotopes","arctcic",1
"stable","isotopes","avak",1
"stable","isotopes","carbon",1
"stable","isotopes","kuparuk",1
"stable","isotopes","major",1
"stable","isotopes","streams",1
"stake","chamberlin","glacier",1
"static","temperature","earth",1
"station","aircraft","image",1
"station","alaska","meteorological",1
"station","alaska","weather",1
"station","annual","oceans",1
"station","arctic","arctic",1
"station","arctic","birds",1
"station","arctic","environment",1
"station","arctic","insect",1
"station","arctic","mammals",1
"station","automated","surface",1
"station","biota","geoscientificinformation",1
"station","climatologymeteorologyatmosphere","environment",1
"station","geoscientificinformation","environment",1
"station","greenland","ice",1
"station","image","1",1
"station","kite","image",1
"station","meteorological","data",1
"station","oceanography","arctic",1
"station","orthomosaic","toolik",1
"station","radiation","par",1
"station","station","100",1
"station","station","daily",1
"station","station","unknown",1
"station","surface","mass",1
"station","transect","unknown",1
"station","unknown","climatologymeteorologyatmosphere",1
"station","unknown","geoscientificinformation",1
"station","unknown","hourly",1
"status","income","poverty",1
"sterols","charcoal","xrf",1
"stim","comp","res",1
"stomatal","conductance","tree",1
"storage","advection","dispersion",1
"strait","environment","oceans",1
"strait","marine","sediment",1
"strategies","historical","ecology",1
"stratospheric","ozone","depletion",1
"stream","bedload","suspended",1
"stream","earth","remote",1
"stream","habitat","earth",1
"stream","stable","isotopes",1
"stream","water","chemistry",1
"streaming","ice","tilt",1
"streams","automated","surface",1
"streams","particulate","phosphorus",1
"streams","water","column",1
"stress","earth","science",1
"stress","sensors","observatory",1
"structure","recruitment","colonization",1
"subarctic","fire","aquatic",1
"subarctic","fire","tundra",1
"subarctic","tundra","fire",1
"submarine","melt","meltwater",1
"submarine","melting","iceberg",1
"submarine","transect","unknown",1
"subsidence","earth","science",1
"subsistence","alaska","wildlife",1
"subsistence","strategies","historical",1
"subspathacea","grazing","trampling",1
"succession","forest","fire",1
"sulfide","ice","core",1
"summit","carbon","monoxide",1
"summit","firn","firn",1
"summit","greenland","infrared",1
"sun","photometer","field",1
"support","classroom","activities",1
"supprt","logisti","arctic",1
"supprt","logisti","cyberinfrastructure",1
"surface","brightness","temperature",1
"surface","earth","science",1
"surface","energy","balance",1
"surface","geomorphology","earth",1
"surface","geomorphology","eolian",1
"surface","layer","momentum",1
"surface","mobile","hydrology",1
"surface","sea","surface",1
"surface","seawater","atmosphere",1
"surface","soils","earth",1
"surface","soils","phosphorus",1
"surface","surface","thermal",1
"surface","temperature","indices",1
"surface","temperature","lst",1
"surface","temperature","snow",1
"surface","thermal","properties",1
"surface","topography","contours",1
"surface","topography","earth",1
"surface","topography","landforms",1
"surface","topography","terrain",1
"surface","topography","terrestrial",1
"surface","water","arctic",1
"surface","water","earth",1
"surface","water","wetlands",1
"surfrad","models","analyses",1
"survey","aircraft","transect",1
"survey","annual","biota",1
"survey","annual","climatologymeteorologyatmosphere",1
"survey","environment","geoscientificinformation",1
"survey","grid","environment",1
"survey","grid","geoscientificinformation",1
"survey","image","1",1
"survey","observatory","automated",1
"survey","observatory","satellite",1
"survey","ship","station",1
"survey","society","environment",1
"survey","station","1",1
"survey","trajectory","1",1
"survey","transect","100",1
"survey","transect","annual",1
"survey","transect","arctic",1
"survey","transect","vertical",1
"survey","unknown","daily",1
"survey","unknown","decadal",1
"surveying","tools","earth",1
"surveys","fine","scale",1
"survival","rates","earth",1
"susceptibility","gamma","ray",1
"suspended","sediment","moraine",1
"suspended","sediment","sediment",1
"sustainability","human","ecodynamics",1
"svalbard","2016","time",1
"svalbard","kongsbreen","sentinel",1
"svalbard","kongsfjorden","mooring",1
"svalbard","subglacial","discharge",1
"swamp","lter","lake",1
"swamp","ltreb","lake",1
"synthesis","distributed","biological",1
"system","country","regional",1
"system","land","character",1
"system","manned","permanent",1
"system","station","earth",1
"system","transect","1",1
"systems","social","ecological",1
"table","earth","science",1
"table","eddy","covariance",1
"table","kuparuk","river",1
"table","thaw","depth",1
"tag","greenland","hydrographic",1
"taku","glacier","radio",1
"talik","lake","ice",1
"taliks","climate","variation",1
"tape","field","survey",1
"teacher","retention","culturally",1
"tectonics","earthquakes","seismic",1
"tectonics","volcanic","activity",1
"teller","imuruk","basin",1
"tem","model","models",1
"temperature","alpine","tundra",1
"temperature","arctic","national",1
"temperature","arctic","soil",1
"temperature","arctic","treeline",1
"temperature","atmospheric","pressure",1
"temperature","atmospheric","stability",1
"temperature","avak","creek",1
"temperature","boundary","layer",1
"temperature","climate","change",1
"temperature","common","garden",1
"temperature","conductivity","particulates",1
"temperature","cryosphere","models",1
"temperature","depth","north",1
"temperature","depth","ocean",1
"temperature","discharge","hydrology",1
"temperature","dissolved","oxygen",1
"temperature","fires","disturbance",1
"temperature","firn","water",1
"temperature","glacier","facies",1
"temperature","greenland","antarctica",1
"temperature","greenland","ice",1
"temperature","indicators","temperature",1
"temperature","indices","earth",1
"temperature","kolyma","arctic",1
"temperature","lake","conductivity",1
"temperature","lake","peters",1
"temperature","land","heat",1
"temperature","liquid","precipitation",1
"temperature","loggers","mooring",1
"temperature","lst","arctic",1
"temperature","net","radiation",1
"temperature","oceanography","arctic",1
"temperature","ph","methane",1
"temperature","precipitation","arctic",1
"temperature","precipitation","wind",1
"temperature","probe","30",1
"temperature","probe","500",1
"temperature","probe","automated",1
"temperature","probe","automatic",1
"temperature","probe","earth",1
"temperature","probe","monthly",1
"temperature","probe","observatory",1
"temperature","probes","field",1
"temperature","radiation","relative",1
"temperature","reconstruction","earth",1
"temperature","reconstruction","precipitation",1
"temperature","river","conductivity",1
"temperature","salinity","chlorophyll",1
"temperature","salinity","current",1
"temperature","salinity","density",1
"temperature","salinity","sea",1
"temperature","skin","temperature",1
"temperature","sky","brightness",1
"temperature","snow","depth",1
"temperature","snow","summit",1
"temperature","soil","temperature",1
"temperature","static","temperature",1
"temperature","temporal","properties",1
"temperature","thaw","depth",1
"temperature","tundra","fluxes",1
"temperature","variability","earth",1
"temperature","virtual","temperature",1
"temperature","water","level",1
"temperature","wave","height",1
"temperature","weather","precipitation",1
"temporal","properties","water",1
"tendency","earth","science",1
"tephra","coring","iceland",1
